LFQ intensity MCI_003,LFQ intensity MCI_154,LFQ intensity MCI_242,LFQ intensity MCI_219,LFQ intensity MCI_068,LFQ intensity CTRL_019,LFQ intensity CTRL_275,LFQ intensity CTRL_375,LFQ intensity CTRL_351,LFQ intensity CTRL_111,LFQ intensity AD_214,LFQ intensity AD_082,LFQ intensity AD_075,LFQ intensity AD_078,LFQ intensity AD_059,Protein IDs,Protein names,Gene names,Fasta headers
2273953024,2210880000,1722963072,1768514304,2299913984,2226634240,2145361152,2402345984,2277222400,1794335488,2032945920,2149416960,2268039424,2384840192,2157408256,Q12805,EGF-containing fibulin-like extracellular matrix protein 1,EFEMP1,sp|Q12805|FBLN3_HUMAN EGF-containing fibulin-like extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=EFEMP1 PE=1 SV=2
89409544,45590596,63437984,68113672,63193140,34733104,31269002,28477744,30796962,32329598,62166028,85367968,69620344,50443760,64095844,Q12841,Follistatin-related protein 1,FSTL1,sp|Q12841|FSTL1_HUMAN Follistatin-related protein 1 OS=Homo sapiens OX=9606 GN=FSTL1 PE=1 SV=1
1472917888,1177918976,1266039680,1458556160,1131838592,1251090688,1211663232,1091254656,1193960064,1074344192,1566754304,1305072640,1366854784,1316749056,1308750208,Q12860,Contactin-1,CNTN1,sp|Q12860|CNTN1_HUMAN Contactin-1 OS=Homo sapiens OX=9606 GN=CNTN1 PE=1 SV=1
88287392,69258376,75130096,68684552,61219168,73112880,59150036,47910536,43311048,55676544,86135648,72313448,71670632,72477816,52495972,Q12907,Vesicular integral-membrane protein VIP36,LMAN2,sp|Q12907|LMAN2_HUMAN Vesicular integral-membrane protein VIP36 OS=Homo sapiens OX=9606 GN=LMAN2 PE=1 SV=1
25305346,13792872,0,0,20315580,9345242,7448460.5,0,0,9989175,21111396,14194263,20546974,23066518,10438560,Q13228,Selenium-binding protein 1,SELENBP1,sp|Q13228|SBP1_HUMAN Methanethiol oxidase OS=Homo sapiens OX=9606 GN=SELENBP1 PE=1 SV=2
33662000,35490048,21684704,38219148,39157544,36265352,27212522,36797304,25836984,30349360,37614476,40420948,44913624,52435212,47283636,Q13332,Receptor-type tyrosine-protein phosphatase S,PTPRS,sp|Q13332|PTPRS_HUMAN Receptor-type tyrosine-protein phosphatase S OS=Homo sapiens OX=9606 GN=PTPRS PE=1 SV=3
414100768,405430560,504910912,486867040,434889216,616246976,481232992,382645792,448004512,486302432,411122144,479298304,496295104,497466592,409446080,Q13449,Limbic system-associated membrane protein,LSAMP,sp|Q13449|LSAMP_HUMAN Limbic system-associated membrane protein OS=Homo sapiens OX=9606 GN=LSAMP PE=1 SV=2
23725720,18439726,27899054,20077728,24755124,39656348,29351126,15897239,16575067,34098748,17505540,0,18616938,20534346,0,Q13508,Ecto-ADP-ribosyltransferase 3,ART3,sp|Q13508|NAR3_HUMAN Ecto-ADP-ribosyltransferase 3 OS=Homo sapiens OX=9606 GN=ART3 PE=1 SV=2
63905344,69680944,61903260,67001732,50861732,104075144,98357744,64318848,52451780,69606128,109419192,118601344,87102936,43923040,92144112,Q13740,CD166 antigen,ALCAM,sp|Q13740|CD166_HUMAN CD166 antigen OS=Homo sapiens OX=9606 GN=ALCAM PE=1 SV=2
2703085312,1242178944,1815046656,1992265216,1234063872,1376448128,1243663104,1638133504,1243249792,1536747904,2079745792,2272169984,1634659584,1202782464,1523792128,Q13822,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,ENPP2,sp|Q13822|ENPP2_HUMAN Ectonucleotide pyrophosphatase/phosphodiesterase family member 2 OS=Homo sapiens OX=9606 GN=ENPP2 PE=1 SV=3
19029116,9562976,21496090,23753300,20463272,0,0,0,0,0,7104208,15846317,17654032,0,16001471,Q14112,Nidogen-2,NID2,sp|Q14112|NID2_HUMAN Nidogen-2 OS=Homo sapiens OX=9606 GN=NID2 PE=1 SV=3
516764768,374127904,466830656,464266144,402723424,394889568,376805824,349163744,352327616,356662208,427875776,409117600,438708704,424233280,507276576,Q14118,Dystroglycan;Alpha-dystroglycan;Beta-dystroglycan,DAG1,sp|Q14118|DAG1_HUMAN Dystroglycan OS=Homo sapiens OX=9606 GN=DAG1 PE=1 SV=2
0,0,0,0,0,0,13218145,8768136,8438588,0,0,0,0,0,0,Q14165,Malectin,MLEC,sp|Q14165|MLEC_HUMAN Malectin OS=Homo sapiens OX=9606 GN=MLEC PE=1 SV=1
0,0,0,155334784,123359048,82492152,93591560,116362936,138975232,95561352,0,0,102206448,44443036,0,Q14393,Growth arrest-specific protein 6,GAS6,sp|Q14393|GAS6_HUMAN Growth arrest-specific protein 6 OS=Homo sapiens OX=9606 GN=GAS6 PE=1 SV=3
4143095552,2745035776,3175671552,3264880640,2353026560,3212386560,2886848768,2367125504,2353876480,2933363968,3445364736,4168086272,4101503744,3487390976,3081098496,Q14515,SPARC-like protein 1,SPARCL1,sp|Q14515|SPRL1_HUMAN SPARC-like protein 1 OS=Homo sapiens OX=9606 GN=SPARCL1 PE=1 SV=2
25408428,30021308,27766030,35207116,46042776,39172576,26372924,33050430,24074218,36617152,15564325,40261564,35392612,42359272,33397308,Q14520,Hyaluronan-binding protein 2;Hyaluronan-binding protein 2 50 kDa heavy chain;Hyaluronan-binding protein 2 50 kDa heavy chain alternate form;Hyaluronan-binding protein 2 27 kDa light chain;Hyaluronan-binding protein 2 27 kDa light chain alternate form,HABP2,sp|Q14520|HABP2_HUMAN Hyaluronan-binding protein 2 OS=Homo sapiens OX=9606 GN=HABP2 PE=1 SV=1
607502656,587051776,623638720,641047296,705990848,310321632,212487280,324449344,492432960,402056128,442271008,759540416,783428544,676433280,940932288,Q14624,Inter-alpha-trypsin inhibitor heavy chain H4;70 kDa inter-alpha-trypsin inhibitor heavy chain H4;35 kDa inter-alpha-trypsin inhibitor heavy chain H4,ITIH4,sp|Q14624|ITIH4_HUMAN Inter-alpha-trypsin inhibitor heavy chain H4 OS=Homo sapiens OX=9606 GN=ITIH4 PE=1 SV=4
0,5415268,8841848,0,0,4913586.5,6329523,0,0,4403024,9992752,0,0,4371956,0,Q14697,Neutral alpha-glucosidase AB,GANAB,sp|Q14697|GANAB_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3
0,0,0,0,0,0,18829202,16768013,14027019,0,0,0,0,0,0,Q14767,Latent-transforming growth factor beta-binding protein 2,LTBP2,sp|Q14767|LTBP2_HUMAN Latent-transforming growth factor beta-binding protein 2 OS=Homo sapiens OX=9606 GN=LTBP2 PE=1 SV=3
85980456,95819848,85543600,88049744,103716368,146630432,111302352,102040880,74425056,106514832,131992168,104744832,145422080,122433608,117240048,Q14982,Opioid-binding protein/cell adhesion molecule,OPCML,sp|Q14982|OPCM_HUMAN Opioid-binding protein/cell adhesion molecule OS=Homo sapiens OX=9606 GN=OPCML PE=1 SV=1
383698240,251912048,294655456,288763104,386652352,374057984,443815360,390229472,343408128,323651264,346956096,332789120,339881824,246189824,313291296,Q15113,Procollagen C-endopeptidase enhancer 1,PCOLCE,sp|Q15113|PCOC1_HUMAN Procollagen C-endopeptidase enhancer 1 OS=Homo sapiens OX=9606 GN=PCOLCE PE=1 SV=2
0,0,0,0,0,35097312,28268622,0,12839865,0,0,0,0,0,0,Q15223,Nectin-1,PVRL1,sp|Q15223|NECT1_HUMAN Nectin-1 OS=Homo sapiens OX=9606 GN=NECTIN1 PE=1 SV=3
171548576,210981984,190810304,165337968,176888240,132807096,135075168,121996736,103680480,96559304,204455392,190474576,199471552,207170992,227764032,Q15582,Transforming growth factor-beta-induced protein ig-h3,TGFBI,sp|Q15582|BGH3_HUMAN Transforming growth factor-beta-induced protein ig-h3 OS=Homo sapiens OX=9606 GN=TGFBI PE=1 SV=1
179468896,205881104,224570304,260410816,154802944,246493280,191196304,150324608,129621736,227659392,246406816,275359328,267335184,225578240,270604832,Q15818,Neuronal pentraxin-1,NPTX1,sp|Q15818|NPTX1_HUMAN Neuronal pentraxin-1 OS=Homo sapiens OX=9606 GN=NPTX1 PE=2 SV=2
67188296,100269776,92383352,88780384,79498528,151541728,134927312,160306272,135067840,184585296,84319400,41397508,78023448,87235640,80257608,Q15904,V-type proton ATPase subunit S1,ATP6AP1,sp|Q15904|VAS1_HUMAN V-type proton ATPase subunit S1 OS=Homo sapiens OX=9606 GN=ATP6AP1 PE=1 SV=2
1074501248,498600160,954825856,862412480,676925632,620808768,661129024,836167488,606582912,642223936,1119552128,1205190400,687725184,496128928,625083264,Q16270,Insulin-like growth factor-binding protein 7,IGFBP7,sp|Q16270|IBP7_HUMAN Insulin-like growth factor-binding protein 7 OS=Homo sapiens OX=9606 GN=IGFBP7 PE=1 SV=1
428923648,394709152,354734112,476471904,419149504,440976576,309162656,158043168,281873376,332418656,400432896,489924064,580208704,431957920,408189312,Q16610,Extracellular matrix protein 1,ECM1,sp|Q16610|ECM1_HUMAN Extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=ECM1 PE=1 SV=2
14573122,0,45418356,16552755,0,28109302,19132304,0,14516394,21691698,16833558,17907718,11707745,29052170,0,Q16620,BDNF/NT-3 growth factors receptor,NTRK2,sp|Q16620|NTRK2_HUMAN BDNF/NT-3 growth factors receptor OS=Homo sapiens OX=9606 GN=NTRK2 PE=1 SV=1
0,0,24408694,31279120,0,61298200,41137200,22873920,23948810,35392436,31939072,10003660,12933687,56097820,11678364,Q16769,Glutaminyl-peptide cyclotransferase,QPCT,sp|Q16769|QPCT_HUMAN Glutaminyl-peptide cyclotransferase OS=Homo sapiens OX=9606 GN=QPCT PE=1 SV=1
37970548,33928332,35401936,30518656,27413122,35006260,0,17210144,12541561,16449033,42104568,44949552,51738504,46443908,37361680,Q16849,Receptor-type tyrosine-protein phosphatase-like N,PTPRN,sp|Q16849|PTPRN_HUMAN Receptor-type tyrosine-protein phosphatase-like N OS=Homo sapiens OX=9606 GN=PTPRN PE=1 SV=1
37328572,42439816,40290028,41220528,41649860,48295244,37155704,35246100,17948926,28611558,49893316,53045380,57290472,47376516,49856732,Q24JP5,Transmembrane protein 132A,TMEM132A,sp|Q24JP5|T132A_HUMAN Transmembrane protein 132A OS=Homo sapiens OX=9606 GN=TMEM132A PE=1 SV=1
78923936,104175432,91416456,96233776,65242852,121338232,110552528,116707648,125804520,101751808,86490936,97329560,94566624,89055640,78868536,Q53EL9,Seizure protein 6 homolog,SEZ6,sp|Q53EL9|SEZ6_HUMAN Seizure protein 6 homolog OS=Homo sapiens OX=9606 GN=SEZ6 PE=1 SV=2
58127556,118732752,80222680,88294712,63635744,57670840,37991076,38982480,34680400,57342244,115070096,108405664,133627664,163749104,111165608,Q5BLP8,Neuropeptide-like protein C4orf48,C4orf48,sp|Q5BLP8|CD048_HUMAN Neuropeptide-like protein C4orf48 OS=Homo sapiens OX=9606 GN=C4orf48 PE=1 SV=3
0,11314504,18644438,10076035,0,24782688,29142018,24852268,26509116,32482164,27992018,0,0,15334158,13452189,Q5FWE3,Proline-rich transmembrane protein 3,PRRT3,sp|Q5FWE3|PRRT3_HUMAN Proline-rich transmembrane protein 3 OS=Homo sapiens OX=9606 GN=PRRT3 PE=1 SV=3
0,10907801,0,13168373,0,7008793.5,0,11226985,0,0,0,9855152,66943004,8737883,0,Q5VU97,VWFA and cache domain-containing protein 1,CACHD1,sp|Q5VU97|CAHD1_HUMAN VWFA and cache domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CACHD1 PE=2 SV=2
60531052,26125226,39025320,44877996,37202508,42272020,45644632,31634112,33150134,44127424,42968284,45184836,46743144,53688108,49292284,Q6EMK4,Vasorin,VASN,sp|Q6EMK4|VASN_HUMAN Vasorin OS=Homo sapiens OX=9606 GN=VASN PE=1 SV=1
46605908,57895600,63394304,78732464,65498472,104019960,55343852,39319700,47011304,72165288,75789448,62730012,61719832,74503176,68715064,Q6MZW2,Follistatin-related protein 4,FSTL4,sp|Q6MZW2|FSTL4_HUMAN Follistatin-related protein 4 OS=Homo sapiens OX=9606 GN=FSTL4 PE=2 SV=3
35572268,19349132,54648552,50320528,33604860,51903296,40755948,39730360,25886302,43906932,46662040,44524520,52421932,42530720,31262984,Q6NW40,RGM domain family member B,RGMB,sp|Q6NW40|RGMB_HUMAN RGM domain family member B OS=Homo sapiens OX=9606 GN=RGMB PE=1 SV=3
0,48991636,35846672,28477972,19680074,25603074,15164537,18215804,16173478,17558802,34625164,27996384,18532390,30478402,29254340,Q6UW01,Cerebellin-3,CBLN3,sp|Q6UW01|CBLN3_HUMAN Cerebellin-3 OS=Homo sapiens OX=9606 GN=CBLN3 PE=1 SV=1
173858128,153751008,170322800,196267744,88987320,133239360,100053840,75340656,85862600,106169992,184862544,190110272,167489024,202234752,177766192,Q6UX71,Plexin domain-containing protein 2,PLXDC2,sp|Q6UX71|PXDC2_HUMAN Plexin domain-containing protein 2 OS=Homo sapiens OX=9606 GN=PLXDC2 PE=1 SV=1
123588256,249163328,147357504,136355152,94499768,109915344,98178200,84123328,77954808,153852432,97804984,141831312,88270168,100365640,131309384,Q6UX73,UPF0764 protein C16orf89,C16orf89,sp|Q6UX73|CP089_HUMAN UPF0764 protein C16orf89 OS=Homo sapiens OX=9606 GN=C16orf89 PE=1 SV=2
92948240,136198800,96868408,97616248,58421524,40553988,45216912,32981488,45575448,22851628,54349716,88272352,70956672,98396800,88047448,Q6UXB8,Peptidase inhibitor 16,PI16,sp|Q6UXB8|PI16_HUMAN Peptidase inhibitor 16 OS=Homo sapiens OX=9606 GN=PI16 PE=1 SV=1
93853792,103591496,84564784,85252856,114376760,87929520,103330912,71289536,61798244,79933672,90261264,90071144,106795512,118379112,130471528,Q6UXD5,Seizure 6-like protein 2,SEZ6L2,sp|Q6UXD5|SE6L2_HUMAN Seizure 6-like protein 2 OS=Homo sapiens OX=9606 GN=SEZ6L2 PE=1 SV=2
6687774.5,0,7245177,0,6916239,5126869,6499343.5,3992219.75,7064025,7272121.5,10744061,9480467,5759578.5,13221940,9036037,Q6YHK3,CD109 antigen,CD109,sp|Q6YHK3|CD109_HUMAN CD109 antigen OS=Homo sapiens OX=9606 GN=CD109 PE=1 SV=2
0,0,0,0,0,17538998,30029142,0,36172620,0,0,0,0,0,0,Q6ZSJ9,Protein shisa-6 homolog,SHISA6,sp|Q6ZSJ9|SHSA6_HUMAN Protein shisa-6 OS=Homo sapiens OX=9606 GN=SHISA6 PE=1 SV=2
148502672,190879344,193224576,206835424,195910800,402201312,341046304,238496048,257594832,274066944,238752832,201664528,213541696,199370992,200438960,Q7Z3B1,Neuronal growth regulator 1,NEGR1,sp|Q7Z3B1|NEGR1_HUMAN Neuronal growth regulator 1 OS=Homo sapiens OX=9606 GN=NEGR1 PE=1 SV=3
190278112,185545984,211248176,241558992,158580480,251947200,221052240,146351424,204359600,246625776,260333456,239699744,166218464,176398672,213710128,Q7Z7M0,Multiple epidermal growth factor-like domains protein 8,MEGF8,sp|Q7Z7M0|MEGF8_HUMAN Multiple epidermal growth factor-like domains protein 8 OS=Homo sapiens OX=9606 GN=MEGF8 PE=1 SV=2
14277969,15090655,11249759,11366053,13063481,0,0,25878912,11921282,13294238,12300892,0,10463015,0,13208991,Q86UD1,Out at first protein homolog,OAF,sp|Q86UD1|OAF_HUMAN Out at first protein homolog OS=Homo sapiens OX=9606 GN=OAF PE=2 SV=1
24401882,26130696,27903024,27229704,26464006,39589208,26044476,15960186,19009966,23099288,44395556,38687936,34199552,41230720,34237368,Q86UN3,Reticulon-4 receptor-like 2,RTN4RL2,sp|Q86UN3|R4RL2_HUMAN Reticulon-4 receptor-like 2 OS=Homo sapiens OX=9606 GN=RTN4RL2 PE=1 SV=1
64941376,50438480,55937084,68475792,86206240,82101272,55084052,41597800,58529164,38877444,59467688,58874376,33997576,59404340,55580600,Q86UX2,Inter-alpha-trypsin inhibitor heavy chain H5,ITIH5,sp|Q86UX2|ITIH5_HUMAN Inter-alpha-trypsin inhibitor heavy chain H5 OS=Homo sapiens OX=9606 GN=ITIH5 PE=2 SV=2
37365104,41237760,32872518,30880782,37088896,51926288,44978232,40434772,50973652,40694664,29106272,30559220,45773196,37353328,25190746,Q86VB7,Scavenger receptor cysteine-rich type 1 protein M130;Soluble CD163,CD163,sp|Q86VB7|C163A_HUMAN Scavenger receptor cysteine-rich type 1 protein M130 OS=Homo sapiens OX=9606 GN=CD163 PE=1 SV=2
23076176,0,45332984,23676616,31027336,22519264,16929280,14274243,0,17152304,32156532,24503288,34396828,38163472,0,Q8IV08,Phospholipase D3,PLD3,sp|Q8IV08|PLD3_HUMAN Phospholipase D3 OS=Homo sapiens OX=9606 GN=PLD3 PE=1 SV=1
3816366,0,0,4627963.5,3764038,13403952,4978877,0,0,4416818,7182922,0,3899058.75,13463477,4044189.75,Q8IW52,SLIT and NTRK-like protein 4,SLITRK4,sp|Q8IW52|SLIK4_HUMAN SLIT and NTRK-like protein 4 OS=Homo sapiens OX=9606 GN=SLITRK4 PE=1 SV=1
29825798,23366924,30094922,29114888,27297144,0,13537087,23623294,19453828,0,76561280,55658816,64324372,40384776,81285080,Q8IWU5,Extracellular sulfatase Sulf-2,SULF2,sp|Q8IWU5|SULF2_HUMAN Extracellular sulfatase Sulf-2 OS=Homo sapiens OX=9606 GN=SULF2 PE=1 SV=1
0,9134667,18558470,0,0,0,0,0,0,0,0,19744206,18617876,17985216,0,Q8IWV2,Contactin-4,CNTN4,sp|Q8IWV2|CNTN4_HUMAN Contactin-4 OS=Homo sapiens OX=9606 GN=CNTN4 PE=1 SV=1
48860656,0,0,72391008,0,0,0,0,0,0,73118672,0,67208392,0,55946608,Q8IYJ0,PILR alpha-associated neural protein,PIANP,sp|Q8IYJ0|PIANP_HUMAN PILR alpha-associated neural protein OS=Homo sapiens OX=9606 GN=PIANP PE=2 SV=1
251521600,178790416,182140000,145991952,176249184,277027872,253558992,301533472,263668000,208097360,164268144,208234800,209746448,180882736,179814528,Q8N126,Cell adhesion molecule 3,CADM3,sp|Q8N126|CADM3_HUMAN Cell adhesion molecule 3 OS=Homo sapiens OX=9606 GN=CADM3 PE=1 SV=1
38155832,49389588,39354900,63695740,49628588,45537016,45983640,53607284,46430760,40665404,29493412,52061232,40247060,96071872,67570736,Q8N2S1,Latent-transforming growth factor beta-binding protein 4,LTBP4,sp|Q8N2S1|LTBP4_HUMAN Latent-transforming growth factor beta-binding protein 4 OS=Homo sapiens OX=9606 GN=LTBP4 PE=1 SV=2
0,41001180,0,0,29022594,58517896,51438396,28777494,14109168,32917922,121305992,0,55735732,63779124,0,Q8N3J6,Cell adhesion molecule 2,CADM2,sp|Q8N3J6|CADM2_HUMAN Cell adhesion molecule 2 OS=Homo sapiens OX=9606 GN=CADM2 PE=2 SV=1
64500344,36300992,68363800,32141830,43798984,38358624,27141764,48538512,42241552,37118740,63479980,68311072,57187136,41196808,53294140,Q8NBJ4,Golgi membrane protein 1,GOLM1,sp|Q8NBJ4|GOLM1_HUMAN Golgi membrane protein 1 OS=Homo sapiens OX=9606 GN=GOLM1 PE=1 SV=1
34765884,27879762,40399228,40558052,44598984,49289460,45001468,52842920,47403028,38474080,44392492,48987348,45378640,47802312,45647616,Q8NFT8,Delta and Notch-like epidermal growth factor-related receptor,DNER,sp|Q8NFT8|DNER_HUMAN Delta and Notch-like epidermal growth factor-related receptor OS=Homo sapiens OX=9606 GN=DNER PE=1 SV=1
255193392,110781952,212379856,229544944,167591168,259222160,314527648,250890720,253029408,252780704,180859440,185551312,208992560,197750704,179790272,Q8NFZ8,Cell adhesion molecule 4,CADM4,sp|Q8NFZ8|CADM4_HUMAN Cell adhesion molecule 4 OS=Homo sapiens OX=9606 GN=CADM4 PE=1 SV=1
105244960,99859520,101466624,143550800,96774328,201657088,121641576,87261712,84671920,156652976,197018864,200288240,171077600,184778960,145118544,Q8TAG5,V-set and transmembrane domain-containing protein 2A,VSTM2A,sp|Q8TAG5|VTM2A_HUMAN V-set and transmembrane domain-containing protein 2A OS=Homo sapiens OX=9606 GN=VSTM2A PE=1 SV=3
42477428,48932832,17096410,43821440,58097260,33498842,19979296,41467408,0,42280944,0,25926888,40507752,27181300,37582168,Q8TCZ2,CD99 antigen-like protein 2,CD99L2,sp|Q8TCZ2|C99L2_HUMAN CD99 antigen-like protein 2 OS=Homo sapiens OX=9606 GN=CD99L2 PE=1 SV=1
64093240,113616832,58764316,77569408,81820424,58130696,28231660,38738184,59718432,23919596,50683524,132584352,96584024,83774624,48106056,Q8TEU8,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2",WFIKKN2,"sp|Q8TEU8|WFKN2_HUMAN WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2 OS=Homo sapiens OX=9606 GN=WFIKKN2 PE=1 SV=1"
17095096,9680993,21899128,14468617,16126451,21513094,18796464,30755844,23962900,37261904,15096939,18425344,17590622,12193810,14193690,Q8WVQ1,Soluble calcium-activated nucleotidase 1,CANT1,sp|Q8WVQ1|CANT1_HUMAN Soluble calcium-activated nucleotidase 1 OS=Homo sapiens OX=9606 GN=CANT1 PE=1 SV=1
1486801280,1396244480,1543183744,1669185408,1407105920,1000191936,884082240,1020243968,1006072640,1092422272,1666050816,1486191488,2140560256,2069637376,1340125696,Q8WXD2,Secretogranin-3,SCG3,sp|Q8WXD2|SCG3_HUMAN Secretogranin-3 OS=Homo sapiens OX=9606 GN=SCG3 PE=1 SV=3
53265760,43883924,56459252,42786188,46717336,100874528,86884272,19744530,73464056,75013904,71605640,47269512,62856528,42866080,53862996,Q8WZA1,"Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1",POMGNT1,"sp|Q8WZA1|PMGT1_HUMAN Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1 OS=Homo sapiens OX=9606 GN=POMGNT1 PE=1 SV=2"
645316608,608850112,599416704,636339648,532830432,840988992,681585664,735211712,677713536,803871936,744019904,729965376,1108631936,867476736,692288000,Q92520,Protein FAM3C,FAM3C,sp|Q92520|FAM3C_HUMAN Protein FAM3C OS=Homo sapiens OX=9606 GN=FAM3C PE=1 SV=1
34003864,43674692,65733124,78668560,49945752,27997098,15421169,24954184,25929982,35667264,38551700,51856304,51574108,55383760,43588260,Q92563,Testican-2,SPOCK2,sp|Q92563|TICN2_HUMAN Testican-2 OS=Homo sapiens OX=9606 GN=SPOCK2 PE=1 SV=1
0,0,0,18158462,0,7646985,4014024,0,5511636,6983393.5,9618476,0,0,10875158,11130231,Q92673,Sortilin-related receptor,SORL1,sp|Q92673|SORL_HUMAN Sortilin-related receptor OS=Homo sapiens OX=9606 GN=SORL1 PE=1 SV=2
30102422,0,38735448,32531648,40800156,20596136,17667494,20135704,21753454,17602692,24443742,33848148,29490714,42606080,31218886,Q92743,Serine protease HTRA1,HTRA1,sp|Q92743|HTRA1_HUMAN Serine protease HTRA1 OS=Homo sapiens OX=9606 GN=HTRA1 PE=1 SV=1
15989384,15045526,17215932,16636683,12519574,8870576,17868152,10338826,10155980,10861524,19201422,15136668,11668994,21553620,0,Q92752,Tenascin-R,TNR,sp|Q92752|TENR_HUMAN Tenascin-R OS=Homo sapiens OX=9606 GN=TNR PE=1 SV=3
61627108,34051408,67581544,0,79631072,43156788,19885302,0,0,20949764,71137024,74878816,46224116,46660572,76262368,Q92765,Secreted frizzled-related protein 3,FRZB,sp|Q92765|SFRP3_HUMAN Secreted frizzled-related protein 3 OS=Homo sapiens OX=9606 GN=FRZB PE=1 SV=2
0,8405365,10775642,14635407,0,0,0,0,0,0,0,14962354,8699255,17348026,11696223,Q92820,Gamma-glutamyl hydrolase,GGH,sp|Q92820|GGH_HUMAN Gamma-glutamyl hydrolase OS=Homo sapiens OX=9606 GN=GGH PE=1 SV=2
1188021376,1234507136,1082646912,1248821632,1121874048,1870979712,1457417728,1214496896,1049627456,1486484352,1442556928,1437920128,1532333440,1642672256,1321450368,Q92823,Neuronal cell adhesion molecule,NRCAM,sp|Q92823|NRCAM_HUMAN Neuronal cell adhesion molecule OS=Homo sapiens OX=9606 GN=NRCAM PE=1 SV=3
117439896,129656552,153645328,128092296,125685680,159865168,136405840,127618544,129603416,158607088,157701472,135344528,157150720,182553888,126103664,Q92859,Neogenin,NEO1,sp|Q92859|NEO1_HUMAN Neogenin OS=Homo sapiens OX=9606 GN=NEO1 PE=1 SV=2
2133709824,2153580800,2202818048,1738883840,1476265984,2195823616,2147895808,1769723776,1877887616,2186516480,2619598080,2588387840,2616986624,1950753408,1831769600,Q92876,Kallikrein-6,KLK6,sp|Q92876|KLK6_HUMAN Kallikrein-6 OS=Homo sapiens OX=9606 GN=KLK6 PE=1 SV=1
35052948,46058292,30764008,24334832,28019040,67735296,61089036,49221940,43280048,60226388,44952988,67622928,32649510,29690866,28705324,Q92932,Receptor-type tyrosine-protein phosphatase N2,PTPRN2,sp|Q92932|PTPR2_HUMAN Receptor-type tyrosine-protein phosphatase N2 OS=Homo sapiens OX=9606 GN=PTPRN2 PE=1 SV=2
242925376,275324096,252564656,174714880,229918032,193949872,233683200,196396176,192030112,145983728,312621888,173121680,189161424,237956496,183207840,Q969P0,Immunoglobulin superfamily member 8,IGSF8,sp|Q969P0|IGSF8_HUMAN Immunoglobulin superfamily member 8 OS=Homo sapiens OX=9606 GN=IGSF8 PE=1 SV=1
0,0,0,0,0,7068115,7770148.5,0,0,8275511.5,0,0,0,0,0,Q96AP7,Endothelial cell-selective adhesion molecule,ESAM,sp|Q96AP7|ESAM_HUMAN Endothelial cell-selective adhesion molecule OS=Homo sapiens OX=9606 GN=ESAM PE=1 SV=1
22874448,25980268,15863665,40095808,21968130,34810360,16938784,14736607,0,17732270,27070416,27523284,22598196,39487968,31296058,Q96B86,Repulsive guidance molecule A,RGMA,sp|Q96B86|RGMA_HUMAN Repulsive guidance molecule A OS=Homo sapiens OX=9606 GN=RGMA PE=1 SV=3
8974880,15751170,16486490,20016804,12432710,25683090,16457203,6512367.5,9030121,14849169,12804420,16484623,10465598,16099839,16528437,Q96FE5,Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1,LINGO1,sp|Q96FE5|LIGO1_HUMAN Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1 OS=Homo sapiens OX=9606 GN=LINGO1 PE=1 SV=2
218621616,162284368,83107488,210203184,149723648,198640416,184785776,159706784,214040016,249698016,204308384,213762736,206921136,157100272,127228152,Q96FE7,Phosphoinositide-3-kinase-interacting protein 1,PIK3IP1,sp|Q96FE7|P3IP1_HUMAN Phosphoinositide-3-kinase-interacting protein 1 OS=Homo sapiens OX=9606 GN=PIK3IP1 PE=1 SV=2
527829728,496808704,652586112,627414336,475291744,475070496,421436608,405142048,411016000,474441920,511306944,540067584,554844416,534073856,393681216,Q96GW7,Brevican core protein,BCAN,sp|Q96GW7|PGCB_HUMAN Brevican core protein OS=Homo sapiens OX=9606 GN=BCAN PE=1 SV=2
46496304,30339942,54332872,33034364,37323216,21759578,15894302,17126214,30712418,29284526,34429144,43942632,36848712,32098692,41096748,Q96IY4,Carboxypeptidase B2,CPB2,sp|Q96IY4|CBPB2_HUMAN Carboxypeptidase B2 OS=Homo sapiens OX=9606 GN=CPB2 PE=1 SV=2
61854152,78102168,76712472,91960696,83493808,91404208,75130936,63290704,73059648,91472344,102221568,71721440,86311472,97888104,87399216,Q96KG7,Multiple epidermal growth factor-like domains protein 10,MEGF10,sp|Q96KG7|MEG10_HUMAN Multiple epidermal growth factor-like domains protein 10 OS=Homo sapiens OX=9606 GN=MEGF10 PE=1 SV=1
